295	0.000529
296	0.000615
297	0.000494
298	0.000465
299	0.000522
300	0.000451
301	0.000536
302	0.000572
303	0.000408
304	0.000472
305	0.000443
306	0.000429
307	0.00035
308	0.000422
309	0.000429
310	0.000508
311	0.000415
312	0.000429
313	0.000429
314	0.000379
315	0.000479
316	0.000322
317	0.000436
318	0.000329
319	0.000401
320	0.000365
321	0.000279
322	0.000336
323	0.000422
324	0.000336
325	0.000336
326	0.000379
327	0.000379
328	0.000386
329	0.0003
330	0.000365
331	0.000343
332	0.000308
333	0.000386
334	0.000393
335	0.000272
336	0.000186
337	0.000422
338	0.000336
339	0.00035
340	0.000329
341	0.000257
342	0.000393
343	0.000343
344	0.000343
345	0.000343
346	0.00025
347	0.00025
348	0.000358
349	0.000293
350	0.000372
351	0.000308
352	0.000379
353	0.000279
354	0.000329
355	0.00035
356	0.00035
357	0.00025
358	0.000315
359	0.00025
360	0.000293
361	0.009634
362	0.015986
363	0.017023
364	0.017366
365	0.017424
366	0.017624
367	0.017567
368	0.017602
369	0.01766
370	0.017581
371	0.017574
372	0.017617
373	0.017581
374	0.017538
375	0.017703
376	0.017638
377	0.017352
378	0.013518
379	0.010622
380	0.008361
381	0.006881
382	0.005908
383	0.004892
384	0.004256
385	0.003712
386	0.003312
387	0.003011
388	0.002711
389	0.002518
390	0.002353
391	0.002167
392	0.00201
393	0.001845
394	0.001767
395	0.001659
396	0.001574
397	0.001523
398	0.001416
399	0.001216
400	0.001388
401	0.001187
402	0.001173
403	0.001116
404	0.001094
405	0.001116
406	0.001001
407	0.000937
408	0.000815
409	0.000958
410	0.000958
411	0.00083
412	0.000751
413	0.000837
414	0.000758
415	0.000801
416	0.000737
417	0.000737
418	0.000629
419	0.000665
420	0.000708
421	0.000572
422	0.000622
423	0.000558
424	0.000579
425	0.000551
426	0.000501
427	0.000587
428	0.000594
429	0.000601
430	0.000529
431	0.000529
432	0.000536
433	0.000522
434	0.000494
435	0.000415
436	0.000422
437	0.000422
438	0.000494
439	0.000558
440	0.000486
441	0.000443
442	0.000494
443	0.000443
444	0.000508
445	0.000465
446	0.000386
447	0.000458
448	0.000401
449	0.000458
450	0.000408
451	0.000401
452	0.000358
453	0.000379
454	0.000322
455	0.000458
456	0.000365
457	0.000479
458	0.000465
459	0.000393
460	0.000379
461	0.000486
462	0.000365
463	0.000293
464	0.000329
465	0.000358
466	0.000408
467	0.000286
468	0.000279
469	0.000372
470	0.00035
471	0.000379
472	0.000315
473	0.000379
474	0.000322
475	0.000329
476	0.014026
477	0.017402
478	0.017531
479	0.017517
480	0.017517
481	0.017631
482	0.017316
483	0.017138
484	0.017259
485	0.016644
486	0.013483
487	0.010886
488	0.009069
489	0.007489
490	0.006545
491	0.005615
492	0.004942
493	0.004427
494	0.003977
495	0.003648
496	0.003269
497	0.002947
498	0.002804
499	0.002518
500	0.002382
501	0.002182
502	0.002074
503	0.001917
504	0.001881
505	0.001695
506	0.001645
507	0.001581
508	0.001516
509	0.001423
510	0.001352
511	0.001287
512	0.001216
513	0.001137
514	0.001137
515	0.001009
516	0.001059
517	0.000987
518	0.00098
519	0.000944
520	0.000944
521	0.00098
522	0.000937
523	0.000801
524	0.000837
525	0.000873
526	0.00078
527	0.000772
528	0.000765
529	0.000765
530	0.000694
531	0.000694
532	0.000701
533	0.000622
534	0.000622
535	0.000601
536	0.000587
537	0.000615
538	0.000565
539	0.000658
540	0.000594
541	0.000615
542	0.000608
543	0.000558
544	0.000587
545	0.000494
546	0.000572
547	0.000465
548	0.000443
549	0.000515
550	0.000422
551	0.000601
552	0.000515
553	0.000579
554	0.000465
555	0.000379
556	0.000465
557	0.000472
558	0.000479
559	0.000379
560	0.000472
561	0.000451
562	0.000343
563	0.000472
564	0.000508
565	0.000422
566	0.000379
567	0.000465
568	0.000429
569	0.000465
570	0.000465
571	0.000401
572	0.000436
573	0.000422
574	0.0003
575	0.000415
576	0.00035
577	0.0003
578	0.000372
579	0.000401
580	0.000265
581	0.000372
582	0.000422
583	0.000336
584	0.000372
585	0.000215
586	0.000279
587	0.000343
588	0.000343
589	0.000479
590	0.00025
591	0.000401
592	0.000286
593	0.000401
594	0.00025
595	0.000379
596	0.000279
597	0.000422
598	0.000279
599	0.000279
600	0.0003
601	0.00035
602	0.000272
603	0.000308
604	0.000379
605	0.000286
606	0.0003
607	0.000222
608	0.000243
609	0.000336
610	0.000365
611	0.000236
612	0.00025
613	0.000207
614	0.000257
615	0.000236
616	0.000293
617	0.000179
618	0.000308
619	0.000272
620	0.000329
621	0.000193
622	0.000279
623	0.000293
624	0.000265
625	0.000257
626	0.000165
627	0.000236
628	0.000336
629	0.00025
630	0.000257
631	0.00025
632	0.000279
633	0.000207
634	0.000243
635	0.000243
636	0.0003
637	0.000336
638	0.000229
639	0.000257
640	0.000272
641	0.000179
642	0.000272
643	0.000257
644	0.000329
645	0.000207
646	0.000322
647	0.000293
648	0.00025
649	0.000315
650	0.0002
651	0.00025
652	0.000215
653	0.000243
654	0.000222
655	0.000257
656	0.000293
657	0.000257
658	0.00015
659	0.000186
660	0.000257
661	0.000279
662	0.000272
663	0.000193
664	0.000329
665	0.000229
666	0.0003
667	0.00025
668	0.000179
669	0.000215
670	0.000222
671	0.000315
672	0.000257
673	0.000257
674	0.000222
675	0.000257
676	0.000222
677	0.000222
678	0.00035
679	0.000157
680	0.000293
681	0.000114
682	0.000243
683	0.000207
684	0.000272
685	0.000229
686	0.000179
687	0.000157
688	0.000243
689	0.000279
690	0.000329
691	0.000207
692	0.000215
693	0.000193
694	0.000286
695	0.000193
696	0.000193
697	0.000293
698	0.0002
699	0.000207
700	0.000172
701	0.000222
702	0.000236
703	0.000236
704	0.000286
705	0.00025
706	0.000179
707	0.000172
708	0.00025
709	0.00035
710	0.000136
711	0.000179
712	0.000272
713	0.000186
714	0.000229
715	0.00025
716	0.000193
717	0.0002
718	0.000129
719	0.000257
720	0.000257
721	0.000336
722	0.000222
723	0.000257
724	0.00025
725	0.000179
726	0.000243
727	0.0002
728	0.000236
729	0.000343
730	0.000243
731	0.000243
732	0.0003
733	0.000165
734	0.000207
735	0.000136
736	0.000207
737	0.000179
738	0.00015
739	0.000193
740	0.000129
741	0.000222
742	0.000143
743	8.58E-05
744	0.000122
745	0.00015
746	0.000207
747	0.0003
748	0.000293
749	0.000186
750	0.000272
751	0.000186
752	0.000207
753	0.000172
754	0.000172
755	0.000157
756	0.000207
757	0.000172
758	0.0002
759	0.000243
760	0.000265
761	0.000286
762	0.000222
763	0.0002
764	0.000322
765	0.000193
766	0.000229
767	0.000207
768	0.000265
769	0.000193
770	0.000265
771	0.000329
772	0.000215
773	0.000122
774	0.000114
775	0.000207
776	0.000179
777	0.000114
778	0.000286
779	0.000222
780	0.000193
781	0.000322
782	0.000286
783	0.000322
784	0.000286
785	0.000193
786	0.000215
787	0.00025
788	0.0002
789	0.000165
790	0.000107
791	0.000186
792	0.000186
793	0.000193
794	0.0002
795	0.000336
796	0.000272
797	0.000236
798	0.000279
799	0.0002
800	0.000286
801	0.000243
802	0.000229
803	0.000179
804	0.000243
805	0.000257
806	0.000193
807	0.000222
808	0.000136
809	0.000172
810	0.000272
811	0.00025
812	0.000157
813	7.87E-05
814	0.00025
815	0.000257
816	0.000107
817	0.000257
818	7.87E-05
819	0.000272
820	0.000215
821	0.000229
822	0.00015
823	0.000143
824	0.000114
825	0.000193
826	0.0002
827	0.000172
828	0.000207
829	0.000215
830	0.000293
831	0.000236
832	0.000193
833	0.000179
834	0.0002
835	0.000229
836	0.000157
837	0.000215
838	0.000215
839	0.000265
840	0.000186
841	0.000279
842	0.000186
843	0.000222
844	0.000143
845	0.000257
846	0.00025
847	0.000207
848	0.0003
849	0.000157
850	0.000215
851	0.000229
852	0.000222
853	0.000193
854	0.000186
855	0.000257
856	0.000136
857	0.000279
858	0.000222
859	0.000122
860	0.000186
861	0.000279
862	0.000236
863	0.000257
864	0.000179
865	0.000143
866	0.000243
867	0.000272
868	0.00015
869	0.0003
870	0.000122
871	0.000136
872	0.00015
873	0.000229
874	0.000114
875	0.000172
876	0.000286
877	0.000222
878	0.000136
879	0.00015
880	0.000272
881	0.000243
882	0.000122
883	0.000107
884	0.000265
885	0.0002
886	0.000165
887	0.000136
888	0.000215
889	7.15E-05
890	0.000236
891	0.000308
892	0.000107
893	0.000165
894	0.000257
895	0.000193
896	0.00015
897	0.000207
898	0.000165
899	0.000229
900	0.000179
901	0.000193
902	0.000193
903	0.0002
904	0.000272
905	0.000215
906	0.000236
907	0.000272
908	0.000215
909	0.000186
910	0.000222
911	0.000136
912	0.0001
913	0.000308
914	0.000207
915	0.00015
916	0.000257
917	0.000207
918	0.000222
919	0.000193
920	0.000186
921	0.000236
922	0.000308
923	0.000122
924	0.0002
925	0.0003
926	0.000157
927	0.000222
928	0.000172
929	0.000122
930	0.000236
931	0.000222
932	0.00015
933	0.000165
934	0.0002
935	0.000215
936	0.0003
937	0.000122
938	0.0003
939	0.000172
940	0.000243
941	0.000157
942	0.000207
943	0.000157
944	0.000193
945	0.000215
946	0.000243
947	0.000114
948	0.000315
949	0.000207
950	0.0002
951	0.000236
952	0.000179
953	0.000179
954	0.0002
955	0.000229
956	0.000215
957	0.000179
958	0.000207
959	0.000272
960	0.000186
961	0.00015
962	0.000172
963	0.000207
964	0.000315
965	0.000236
966	0.000265
967	0.00025
968	0.000257
969	0.000236
970	0.00025
971	0.000114
972	0.0002
973	0.000186
974	0.00025
975	0.000179
976	0.000207
977	0.000186
978	0.000179
979	0.0002
980	0.00025
981	0.0002
982	0.000193
983	0.000186
984	0.000243
985	0.00025
986	0.000172
987	0.00015
988	0.000179
989	0.000222
990	0.000207
991	0.000293
992	0.000215
993	0.000322
994	0.000122
995	0.000293
996	0.000215
997	0.000186
998	0.000129
999	0.000315
1000	0.000186
1001	0.000265
1002	0.000236
1003	0.0002
1004	0.000136
1005	0.000143
1006	0.000207
1007	0.000179
1008	0.000179
1009	9.30E-05
1010	0.000272
1011	0.0002
1012	0.000229
1013	0.000129
1014	0.000222
1015	0.0002
1016	0.000272
1017	0.000157
1018	5.01E-05
1019	0.000265
1020	0.000172
1021	0.000179
1022	0.000179
1023	8.58E-05
1024	0.000207
1025	0.000236
1026	0.000207
1027	0.000215
1028	0.000193
1029	0.0002
1030	0.000143
1031	0.000207
1032	0.00025
1033	0.000193
1034	0.000193
1035	0.00025
1036	0.000114
1037	0.000207
1038	0.00025
1039	0.000243
1040	0.000279
1041	0.000257
1042	0.000308
1043	0.000107
1044	0.000136
1045	0.000157
1046	0.000172
1047	0.00025
1048	0.0002
1049	0.000272
1050	0.000222
1051	0.0002
1052	0.000207
1053	0.000193
1054	0.000265
1055	0.000207
1056	0.000265
1057	0.00015
1058	0.000257
1059	0.000207
1060	0.000257
1061	0.000172
1062	0.000272
1063	0.000243
1064	0.000179
1065	0.00025
1066	0.000193
1067	0.0002
1068	0.000265
1069	0.000143
1070	0.000272
1071	0.000143
1072	0.000165
1073	0.00015
1074	0.000207
1075	0.000215
1076	0.000293
1077	0.0002
1078	0.000279
1079	0.000207
1080	0.000193
1081	0.000186
1082	0.000229
1083	0.00025
1084	0.000257
1085	0.000279
1086	0.000257
1087	0.000186
1088	0.000229
1089	0.000172
1090	0.000193
1091	0.000122
1092	0.000243
1093	0.000114
1094	0.000236
1095	0.000186
1096	0.000186
1097	0.000179
1098	0.00025
1099	0.000136
1100	0.00015
1101	0.000315
1102	0.0002
1103	0.000193
1104	0.0002
1105	0.000157
1106	0.00025
1107	0.000279
1108	0.000193
1109	0.000215
1110	0.000236
1111	0.000257
1112	0.000257
1113	0.000236
1114	9.30E-05
1115	0.000265
1116	0.000193
1117	0.000222
1118	0.000193
1119	0.000243
1120	0.0003
1121	0.000186
1122	0.000157
1123	0.000179
1124	0.000215
1125	0.000286
1126	0.000207
1127	0.000229
1128	0.000172
1129	0.000186
1130	0.000243
1131	0.000207
1132	0.000315
1133	8.58E-05
1134	0.000215
1135	0.000279
1136	0.000172
1137	0.000243
1138	0.000286
1139	0.000207
1140	0.000186
1141	0.000215
1142	0.000257
1143	0.000215
1144	0.000179
1145	0.000157
1146	0.000329
1147	0.0002
1148	0.0002
1149	0.000157
1150	0.000193
1151	0.000193
1152	0.000186
1153	0.00025
1154	0.000236
1155	9.30E-05
1156	0.000229
1157	0.00015
1158	0.000222
1159	0.000279
1160	0.000279
1161	0.000279
1162	0.000215
1163	0.000243
1164	0.0002
1165	0.000215
1166	0.000186
1167	0.000157
1168	0.000415
1169	0.000279
1170	0.000193
1171	0.000236
1172	0.000257
1173	0.00025
1174	0.000215
1175	0.000236
1176	0.000236
1177	0.000279
1178	0.000207
1179	0.000236
1180	0.000193
1181	0.000265
1182	0.000222
1183	0.000236
1184	6.44E-05
1185	0.0002
1186	0.000215
1187	0.000243
1188	0.000172
1189	0.0002
1190	0.000207
1191	0.000229
1192	0.000215
1193	0.000179
1194	0.000186
1195	0.000222
1196	0.000114
1197	0.000143
1198	0.000179
1199	0.000243
1200	0.000179
1201	0.000222
1202	0.000393
1203	0.000265
1204	0.000236
1205	0.000165
1206	0.000193
1207	0.00015
1208	0.000136
1209	0.000236
1210	0.000236
1211	0.000157
1212	0.000193
1213	0.00025
1214	0.000222
1215	0.000308
1216	0.000136
1217	0.00025
1218	0.0002
1219	0.000272
1220	0.000265
1221	0.000236
1222	0.00025
1223	0.000215
1224	0.000257
1225	0.00025
1226	0.000165
1227	0.000136
1228	0.000186
1229	0.000157
1230	0.000229
1231	0.00015
1232	0.0001
1233	0.000143
1234	0.000286
1235	0.000207
1236	0.000272
1237	0.000136
1238	0.000193
1239	0.000222
1240	0.000272
1241	0.0001
1242	0.000165
1243	0.000157
1244	0.000179
1245	0.000122
1246	0.000136
1247	0.000165
1248	0.000243
1249	0.000143
1250	0.000186
1251	0.000165
1252	0.000236
1253	0.000279
1254	0.000257
1255	0.000143
1256	0.000222
1257	0.000229
1258	0.000229
1259	0.000265
1260	0.000286
1261	0.000215
1262	0.00025
1263	0.000279
1264	0.00025
1265	0.000215
1266	0.000129
1267	0.000179
1268	0.000129
1269	0.0001
1270	0.000243
1271	0.000193
1272	0.000136
1273	0.000186
1274	0.000129
1275	0.000272
1276	0.000207
1277	0.000186
1278	0.000179
1279	0.000286
1280	0.000215
1281	0.000279
1282	0.0003
1283	0.000265
1284	0.000272
1285	0.000193
1286	0.000229
1287	0.000157
1288	0.000229
1289	0.000243
1290	0.000186
1291	0.000179
1292	0.000286
1293	0.000179
1294	0.000136
1295	0.000215
1296	0.000243
1297	0.000157
1298	0.000157
1299	0.000186
1300	0.000257
1301	0.000279
1302	0.000365
1303	0.000179
1304	0.000286
1305	0.000265
1306	0.000243
1307	0.00035
1308	0.000229
1309	0.000207
1310	0.000243
1311	0.000172
1312	0.000215
1313	0.000114
1314	0.000236
1315	0.0002
1316	0.000257
1317	0.000257
1318	0.000222
1319	0.000165
1320	0.000222
1321	0.000193
1322	0.000215
1323	0.000257
1324	0.000215
1325	0.000243
1326	0.000236
1327	0.000243
1328	0.000293
1329	0.000179
1330	0.000215
1331	0.000172
1332	0.000215
1333	0.000236
1334	0.000179
1335	0.000143
1336	0.000236
1337	0.000257
1338	0.000157
1339	0.000372
1340	0.0002
1341	0.000229
1342	0.000165
1343	0.000207
1344	0.000207
1345	0.00015
1346	0.0002
1347	0.000172
1348	0.000322
1349	0.000207
1350	0.000222
1351	0.000207
1352	0.000279
1353	0.000193
1354	0.00025
1355	0.000215
1356	0.000229
1357	0.000279
1358	0.000179
1359	0.000157
1360	0.000215
1361	0.000165
1362	0.000186
1363	0.000215
1364	0.000129
1365	0.000265
1366	0.000308
1367	0.000193
1368	0.000286
1369	0.000207
1370	0.000186
1371	0.000179
1372	0.000272
1373	7.15E-05
1374	0.000165
1375	0.0002
1376	0.000322
1377	0.000129
1378	0.000308
1379	0.000265
1380	0.000157
1381	0.000265
1382	0.000286
1383	0.000186
1384	0.000236
1385	0.000165
1386	0.000122
1387	0.00025
1388	0.000257
1389	0.000257
1390	0.000279
1391	0.000279
1392	0.000236
1393	0.000257
1394	0.000207
1395	0.000114
1396	0.000229
1397	0.000222
1398	0.000222
1399	0.00025
1400	0.000265
1401	0.00035
1402	0.000215
1403	0.000215
1404	0.000286
1405	0.0001
1406	0.000279
1407	0.000236
1408	0.000229
1409	0.000229
1410	0.000293
1411	0.000207
1412	0.000215
1413	0.000157
1414	0.000236
1415	0.0003
1416	0.000243
1417	0.000229
1418	0.000236
1419	0.000379
1420	0.000257
1421	0.000293
1422	0.000279
1423	0.00025
1424	0.000265
1425	0.0002
1426	0.000179
1427	0.000279
1428	0.000243
1429	0.000222
1430	0.0002
1431	0.000179
1432	0.000236
1433	0.000243
1434	0.000286
1435	0.0002
1436	0.000272
1437	0.000215
1438	0.000236
1439	0.000308
1440	0.000329
1441	0.000143
1442	0.000272
1443	0.000165
1444	0.000165
1445	0.000136
1446	0.000243
1447	0.00015
1448	0.000172
1449	0.0002
1450	0.000236
1451	0.000165
1452	0.000236
1453	0.000286
1454	0.000243
1455	0.000179
1456	0.000343
1457	0.000129
1458	0.000215
1459	0.000265
1460	0.000193
1461	0.000279
1462	0.000286
1463	0.00025
1464	0.000257
1465	0.000293
1466	0.0002
1467	0.0002
1468	0.000122
1469	0.000257
1470	0.000257
1471	0.000229
1472	0.000222
1473	0.000207
1474	0.000186
1475	0.000222
1476	0.000207
1477	0.000222
1478	0.000222
1479	0.000322
1480	0.000222
1481	0.000308
1482	0.000179
1483	0.000179
1484	0.000229
1485	0.000207
1486	0.000179
1487	0.000229
1488	0.0002
1489	0.000229
1490	0.000172
1491	0.000293
1492	0.000257
1493	0.000229
1494	0.000322
1495	0.000229
1496	0.00025
1497	0.000207
1498	0.000193
1499	0.000165
1500	0.000186
1501	0.00025
1502	0.0003
1503	0.000207
1504	0.000186
1505	0.00025
1506	0.000165
1507	0.000236
1508	0.000179
1509	0.000343
1510	0.0002
1511	0.000257
1512	0.000157
1513	0.0003
1514	0.000215
1515	0.000136
1516	0.000165
1517	0.000329
1518	0.000243
1519	0.000229
1520	0.000186
1521	0.000222
1522	0.000272
1523	0.000279
1524	0.000265
1525	0.000215
1526	0.0003
1527	0.000286
1528	0.000279
1529	0.000136
1530	0.000215
1531	0.00025
1532	0.00025
1533	0.000165
1534	0.000172
1535	0.000379
1536	0.000265
1537	0.000165
1538	0.000165
1539	0.000179
1540	0.000222
1541	0.000157
1542	0.000172
1543	0.000257
1544	0.00015
1545	0.000157
1546	0.000308
1547	0.000257
1548	0.00015
1549	0.000315
1550	0.000293
1551	0.000315
1552	0.000215
1553	0.000193
1554	0.000222
1555	0.000107
1556	0.000215
1557	0.000272
1558	0.000215
1559	0.000236
1560	0.00025
1561	0.000207
1562	0.000229
1563	0.000129
1564	0.000279
1565	0.000293
1566	0.00025
1567	0.000272
1568	0.000265
1569	0.0002
1570	0.0002
1571	0.000186
1572	0.000193
1573	0.000165
1574	0.000215
1575	0.000122
1576	0.000236
1577	0.000186
1578	0.000329
1579	0.000222
1580	0.000265
1581	0.0002
1582	0.000193
1583	0.000186
1584	0.000207
1585	0.000207
1586	0.000229
1587	0.000129
1588	0.000186
1589	0.000172
1590	0.000243
1591	0.000265
1592	0.000286
1593	0.000179
1594	0.000343
1595	0.000236
1596	0.000207
1597	0.0002
1598	0.000193
1599	0.000179
1600	0.000215
1601	0.000286
1602	0.000272
1603	0.000272
1604	0.000222
1605	0.000222
1606	0.000215
1607	0.00015
1608	0.000222
1609	0.000315
1610	0.0002
1611	0.000257
1612	0.000257
1613	0.000143
1614	0.000243
1615	0.000379
1616	0.000222
1617	0.000265
1618	0.000179
1619	0.000243
1620	0.000243
1621	0.000293
1622	0.000286
1623	0.0002
1624	0.000179
1625	0.000172
1626	0.000279
1627	0.00025
1628	0.000186
1629	0.000365
1630	0.000308
1631	0.000308
1632	0.000265
1633	0.000243
1634	0.0002
1635	0.000272
1636	0.000265
1637	0.000322
1638	0.000286
1639	0.000222
1640	0.000272
1641	0.000215
1642	0.0002
1643	0.000408
1644	0.000243
1645	0.00015
1646	0.000257
1647	0.000222
1648	0.000193
1649	0.000193
1650	0.000257
1651	0.000243
1652	0.000279
1653	0.000215
1654	0.000243
1655	0.00015
1656	0.00025
1657	0.000243
1658	0.00015
1659	0.000179
1660	0.000207
1661	0.000222
1662	0.000315
1663	0.000257
1664	0.000186
1665	0.000265
1666	0.000215
1667	0.000229
1668	0.000179
1669	0.000236
1670	0.000329
1671	0.00025
1672	0.000236
1673	0.000257
1674	0.000293
1675	0.000358
1676	0.000243
1677	0.000186
1678	0.000365
1679	0.000215
1680	0.00025
1681	0.000243
1682	0.000257
1683	0.000207
1684	0.000157
1685	0.000222
1686	0.00025
1687	0.000243
1688	0.000157
1689	0.000236
1690	0.000186
1691	0.000279
1692	0.000257
1693	0.000279
1694	0.000257
1695	0.000236
1696	0.000172
1697	0.000236
1698	0.0002
1699	0.000243
1700	0.000358
1701	0.000236
1702	0.000272
1703	0.000279
1704	0.000207
1705	0.000279
1706	0.0003
1707	0.000265
1708	0.000186
1709	0.000122
1710	0.000186
1711	0.000243
1712	0.000286
1713	0.000222
1714	0.000207
1715	0.00035
1716	0.000272
1717	0.000215
1718	0.000236
1719	0.000336
1720	0.000272
1721	0.000222
1722	0.000286
1723	0.000279
1724	0.000215
1725	0.000186
1726	0.000207
1727	0.000165
1728	0.000172
1729	0.000207
1730	0.000243
1731	0.000265
1732	0.000393
1733	0.000229
1734	0.000179
1735	0.000308
1736	0.000114
1737	0.000243
1738	0.000279
1739	0.000336
1740	0.0002
1741	0.000186
1742	0.000215
1743	0.000336
1744	0.000336
1745	0.000279
1746	0.0003
1747	0.000207
1748	0.000322
1749	0.000308
1750	0.000172
1751	0.000215
1752	0.000172
1753	0.00025
1754	0.000243
1755	0.000165
1756	0.000236
1757	0.000186
1758	0.000315
1759	0.000322
1760	0.000365
1761	0.000215
1762	0.000265
1763	0.000279
1764	0.000229
1765	0.000343
1766	0.0002
1767	0.000358
1768	0.000322
1769	0.000286
1770	0.0002
1771	0.0002
1772	0.000222
1773	0.0003
1774	0.000265
1775	0.000286
1776	0.000265
1777	0.000222
1778	0.000215
1779	0.000179
1780	0.000236
1781	0.000343
1782	0.000193
1783	0.000265
1784	0.0003
1785	0.000308
1786	0.000308
1787	0.000165
1788	0.00035
1789	0.00015
1790	0.000265
1791	0.000243
1792	0.000272
1793	0.000322
1794	0.000136
1795	0.000279
1796	0.00025
1797	0.00015
1798	0.000293
1799	0.000343
1800	0.000222
1801	0.000229
1802	0.00015
1803	0.000308
1804	0.000215
1805	0.00025
1806	0.000286
1807	0.00025
1808	0.000186
1809	0.000293
1810	0.000222
1811	0.00025
1812	0.000308
1813	0.000293
1814	0.000172
1815	0.000243
1816	0.000179
1817	9.30E-05
1818	0.000243
1819	0.000336
1820	0.000315
1821	0.000279
1822	0.000293
1823	0.000229
1824	0.000286
1825	0.00025
1826	0.000215
1827	0.000279
1828	0.000222
1829	0.000286
1830	0.000286
1831	0.000143
1832	0.000222
1833	0.000215
1834	0.0003
1835	0.000257
1836	0.000286
1837	0.000279
1838	0.000229
1839	0.000286
1840	0.000293
1841	0.000286
1842	0.000229
1843	0.000257
1844	0.000272
1845	0.0002
1846	0.000136
1847	0.000136
1848	0.000229
1849	0.000308
1850	0.000257
1851	0.000293
1852	0.000286
1853	0.000215
1854	0.000236
1855	0.000265
1856	0.000308
1857	0.000279
1858	0.000129
1859	0.000157
1860	0.00015
1861	0.000329
1862	0.000236
1863	0.000322
1864	0.000207
1865	0.000272
1866	0.000286
1867	0.0002
1868	0.000179
1869	0.000229
1870	0.000315
